id,text,label,source
elife_1584,Behavioural diversity of bonobo prey preference as a potential cultural trait,1,elife
ag_62381,"Dillon Remains Questionable for Sunday  FOXBORO, Mass. (Sports Network) - New England Patriots  running back Corey Dillon is still listed as questionable for  Sunday's game against Seattle with a foot injury.",0,ag_news
elife_1884,Tunable molecular tension sensors reveal extension-based control of vinculin loading,1,elife
elife_1880,The dynamic transmission of positional information in stau- mutants during Drosophila embryogenesis,1,elife
elife_1309,Development of Bag-1L as a therapeutic target in androgen receptor-dependent prostate cancer,1,elife
ag_56343,Braves Beat Astros 6-5 to Set Up Atlanta Finale  HOUSTON (Reuters) - Adam LaRoche crushed a game-tying  three-run homer and J.D. Drew slapped a ninth-inning RBI single  to give the Braves a 6-5 comeback victory over the Houston  Astros on Sunday.,0,ag_news
elife_428,Mechanism of environmentally driven conformational changes that modulate H-NS DNA-bridging activity,1,elife
ag_8764,"Update 1: Heinz 1Q Profits Are Down, but Sales Climb HJ Heinz Co., the maker of ketchup and other foods, reported its first-quarter earnings fell 9 percent from results a year ago when its profits were boosted by the sale of some of its businesses to Del Monte.",0,ag_news
ag_17653,"Roddick, Capriati Highlight U.S. Open NEW YORK - Andy Roddick, Serena Williams, Jennifer Capriati, Lleyton Hewitt and Amelie Mauresmo are all in action Friday at the U.S. Open...",0,ag_news
elife_1236,"Persistence, period and precision of autonomous cellular oscillators from the zebrafish segmentation clock",1,elife
ag_126834,"Report: IBM's PC business up for sale IBM Corp. has put its PC business up for sale, according to a story published on Friday on the Web site of The New York Times.",0,ag_news
elife_1437,Organ sculpting by patterned extracellular matrix stiffness,1,elife
elife_971,Plant–necrotroph co-transcriptome networks illuminate a metabolic battlefield,1,elife
ag_94065,"NASA Calls Off Launch of Black Hole Hunter (AP) AP - With just hours left in the countdown, NASA called off the launch Wednesday of a spacecraft that will hunt for emerging black holes.",0,ag_news
ag_95486,"China, 15 Other Countries Consider NASA Exploration China and 15 other countries joined NASA officials this week to consider how they might cooperate with US plans for human exploration of the moon and Mars.",0,ag_news
ag_51156,Broadcom Unveils New Multicore Chip NEW YORK - Communications chipmaker Broadcom today will announce a chip that combines four cores--the central brain of a chip--onto a single piece of silicon.,0,ag_news
elife_1591,A native interactor scaffolds and stabilizes toxic ATAXIN-1 oligomers in SCA1,1,elife
ag_118056,"U.S. Current Account Deficit Hits Record  WASHINGTON (Reuters) - The U.S. current account deficit  grew to a record \$164.71 billion in the third quarter, less  than had been forecast, the Commerce Department said on  Thursday.",0,ag_news
ag_78620,"Martin holds on for third win in Rally Catalunya Motorsport.com. Markko Martin, never known as a tarmac specialist, took his second win in a row, and again on an asphalt rally, claiming the win Rally Catalunya by 23.",0,ag_news
ag_22767,Anadarko to Buy Back \$1 Billion of Debt Oil and gas exploration company Anadarko Petroleum Corp. said Thursday that it launched cash tender offers for about \$1 billion of its outstanding debt.,0,ag_news
elife_1928,Punctuated evolution and transitional hybrid network in an ancestral cell cycle of fungi,1,elife
ag_121912,"Tests Show James Died of Heart Attack LOS ANGELES - Toxicology and other tests determined that funk singer Rick James died last month from a heart attack due to an enlarged heart, with numerous drugs including methamphetamine and cocaine contributing factors, the county coroner announced Thursday.    The death was declared an accident, said coroner's spokesman David Campbell, who emphasized that none of the drugs were found to be at life-threatening levels...",0,ag_news
elife_506,Peroxisomal dysfunctions cause lysosomal storage and axonal Kv1 channel redistribution in peripheral neuropathy,1,elife
ag_114748,Israel can #39;t detect Palestinian tunnels Israel #39;s mighty military acknowledged Monday that it has no high-tech answers to the latest crude method of warfare used by Palestinian militants - explosives-packed tunnels dug under heavily fortified army outposts.,0,ag_news
elife_1190,Repeated outbreaks drive the evolution of bacteriophage communication,1,elife
elife_1673,A vitamin-B2-sensing mechanism that regulates gut protease activity to impact animal’s food behavior and growth,1,elife
ag_97307,"Michigan St. Beats Central Conn. St. (AP) AP - Kelli Roehrig had 15 points, including 11 during a 24-2 run to start the game, and No. 15 Michigan State routed Central Connecticut State 77-42 on Saturday in the first game of the Spartan Classic.",0,ag_news
ag_26688,"In Ivan's path, destruction, fear SAN JUAN Y MARTINEZ, Cuba -- Continuing its deadly rampage through the Caribbean, Hurricane Ivan swept across the famed tobacco-growing region of southwestern Cuba yesterday, packing 160-mile-per-hour winds and gigantic waves and churning a path toward the Gulf of Mexico.",0,ag_news
elife_1232,Daam2 driven degradation of VHL promotes gliomagenesis,1,elife
elife_1144,Optimization of energy state transition trajectory supports the development of executive function during youth,1,elife
elife_80,Arid1a restrains Kras-dependent changes in acinar cell identity,1,elife
elife_907,Kinase-dead ATM protein is highly oncogenic and can be preferentially targeted by Topo-isomerase I inhibitors,1,elife
elife_815,Crystal structure of an HIV assembly and maturation switch,1,elife
elife_1835,Signal transducer and activator of transcription 5 (STAT5) paralog dose governs T cell effector and regulatory functions,1,elife
ag_2115,Researchers Try to Breed Rare Sea Ducks (AP) AP - Researchers at the Alaska Sealife Center are poking into the private lives of Steller's eiders  #151; a rare sea duck that is disappearing from its nesting grounds in Alaska.,0,ag_news
elife_955,Bicoid gradient formation and function in the Drosophila pre-syncytial blastoderm,1,elife
elife_329,Neural basis for regulation of vasopressin secretion by anticipated disturbances in osmolality,1,elife
ag_54610,"Strong Quake Jolts Manila, No Major Damage Reported  MANILA (Reuters) - A strong earthquake jolted Manila and  other parts of the northern Philippines on Friday night,  prompting many to rush into the streets, but officials said  there were no immediate reports of casualties or major damage.",0,ag_news
elife_882,Delta glutamate receptor conductance drives excitation of mouse dorsal raphe neurons,1,elife
ag_17708,"A Little Middle East Maneuvering In Downtown Manhattan Lebanon #39;s ambassador to Washington, Farid Abboud, who traveled to New York to observe part of the Republican National Convention, was on double duty this week in the back halls of the United Nations.",0,ag_news
elife_608,"Pak2 is required for actin cytoskeleton remodeling, TCR signaling, and normal thymocyte development and maturation",1,elife
elife_1846,Structural basis for the hijacking of endosomal sorting nexin proteins by Chlamydia trachomatis,1,elife
20ng_7500,Religious fanaticism?,0,20newsgroups
elife_970,Mechanism of activation at the selectivity filter of the KcsA K+ channel,1,elife
elife_1727,All-trans retinoic acid induces synaptic plasticity in human cortical neurons,1,elife
ag_125182,"Webmaster Worlds World of Search Conference Features 70 Speakers Webmaster World's World of Search Conference Features 70 Speakers\\The WebmasterWorld of Search Conference scheduled for November 16-18 in Las Vegas has published a final speaker roster and announced over 24 sessions with more than 70 industry-leading speakers. The line up features speakers from such companies as Google, Yahoo, Kanoodle, Ask ...",0,ag_news
elife_1167,Stop codon context influences genome-wide stimulation of termination codon readthrough by aminoglycosides,1,elife
elife_21,The hominoid-specific gene TBC1D3 promotes generation of basal neural progenitors and induces cortical folding in mice,1,elife
